75.575000	140.973354	1645.981950	0.026757
75.776000	139.858993	1645.981949	0.026945
75.977000	138.736213	1645.981953	0.027135
76.178000	137.604874	1645.981969	0.027326
76.379000	136.464836	1645.981952	0.027518
76.580000	135.315951	1645.981971	0.027712
76.781000	134.158067	1645.981973	0.027908
76.982000	132.991026	1645.981974	0.028105
77.183000	131.814666	1645.981973	0.028303
77.384000	130.628818	1645.981977	0.028504
77.585000	129.433309	1645.981975	0.028706
77.786000	128.227956	1645.981986	0.028909
77.987000	127.012573	1645.981981	0.029114
78.188000	125.786965	1645.981999	0.029321
78.389000	124.550930	1645.982006	0.029530
78.590000	123.304257	1645.981999	0.029740
78.791000	122.046730	1645.982024	0.029952
78.992000	120.778120	1645.982008	0.030166
79.193000	119.498192	1645.982019	0.030382
79.394000	118.206698	1645.982042	0.030600
79.595000	116.903383	1645.982065	0.030820
79.796000	115.587979	1645.982050	0.031042
79.997000	114.260206	1645.982081	0.031266
80.198000	112.919771	1645.982092	0.031492
80.399000	111.566369	1645.982110	0.031720
80.600000	110.199680	1645.982130	0.031951
80.801000	108.819368	1645.982133	0.032183
81.002000	107.425080	1645.982184	0.032419
81.203000	106.016449	1645.982246	0.032656
81.404000	104.593084	1645.982362	0.032896
81.605000	103.154576	1645.982663	0.033138
81.806000	101.700495	1645.984909	0.033383
82.007000	100.230387	1645.992849	0.033631
82.208000	98.743769	1646.011279	0.033881
82.409000	97.240135	1646.045937	0.034134
82.610000	95.718946	1646.103747	0.034390
82.811000	94.179629	1646.192448	0.034649
83.012000	92.621579	1646.321358	0.034911
83.213000	91.044148	1646.500888	0.035176
83.414000	89.446646	1646.742449	0.035445
83.615000	87.828337	1647.058755	0.035716
83.816000	86.188431	1647.463805	0.035991
84.017000	84.526081	1647.973349	0.036269
84.218000	82.840375	1648.605043	0.036550
84.419000	81.792024	1674.636508	0.036779
84.620000	80.765406	1713.811996	0.036958
84.821000	79.833751	1757.882189	0.037104
85.022000	78.903788	1802.873313	0.037238
85.223000	78.020085	1854.994181	0.037363
85.424000	77.158515	1914.488068	0.037473
85.625000	76.350679	1976.521947	0.037572
85.826000	75.601423	2042.512848	0.037658
